Language_ID	Language_Name	Language_Macroarea	Language_Family_Name	Parameters_Coded	Mean_Similarity
orma1241	Orma	Africa	Afro-Asiatic	128	65.1314799331104
oroc1248	Oroch	Eurasia	Tungusic	162	66.9690719063545
oroh1237	Oroha	Papunesia	Austronesian	118	69.0739690506064
orok1265	Orok	Eurasia	Tungusic	151	67.6480727424749
orok1266	Oroko	Africa	Atlantic-Congo	139	67.2757107023411
orok1267	Orokolo	Papunesia	Eleman	181	66.9655894648829
orok1269	Orokaiva	Papunesia	Nuclear Trans New Guinea	171	67.1868018394649
orow1242	Orowe	Papunesia	Austronesian	160	65.6567056856187
orya1242	Orya	Papunesia	Tor-Orya	91	58.0841095317726
osam1235	Osamayi	Africa	Atlantic-Congo	105	68.3144857859532
otor1240	Otoro	Africa	Heibanic	88	54.8392474916388
otta1242	Ottawa	North America	Algic	190	63.2650794314381
owaa1237	Owa	Papunesia	Austronesian	161	66.1809364548495
paaa1242	Pa'a	Africa	Afro-Asiatic	183	64.4128010033445
paam1238	Paama	Papunesia	Austronesian	117	65.7827257525084
paas1238	Paasaal	Africa	Atlantic-Congo	186	67.1838754180602
paco1243	Pacoh	Eurasia	Austroasiatic	188	69.7406897993311
paez1247	Páez	South America		45	57.928678377248
pagi1243	Pagibete	Africa	Atlantic-Congo	170	65.9150668896321
pagu1249	Pagu	Papunesia	North Halmahera	153	67.1670568561873
pahn1237	Pa-Hng	Eurasia	Hmong-Mien	194	68.3523369565217
pait1244	Paite Chin	Eurasia	Sino-Tibetan	152	65.6640468227425
paiw1248	Paiwan	Papunesia	Austronesian	92	61.1686078595318
pala1344	Palauan	Papunesia	Austronesian	184	68.2402884615385
pali1279	Palikúr	South America	Arawakan	111	61.3531647157191
pamb1243	Pambia	Africa	Atlantic-Congo	131	65.024393812709
pamo1252	Pamona	Papunesia	Austronesian	148	67.934406354515
pamp1243	Pampanga	Papunesia	Austronesian	154	61.9897449832776
pana1305	Panamint	North America	Uto-Aztecan	41	61.8348787625418
pana1307	Panará	South America	Nuclear-Macro-Je	156	65.962508361204
pang1287	Pangwa	Africa	Atlantic-Congo	167	65.3180560200669
pang1290	Pangasinan	Papunesia	Austronesian	169	68.1525334448161
pang1291	Pangutaran Sama	Papunesia	Austronesian	134	67.0115677257525
panj1256	Eastern Panjabi	Eurasia	Indo-European	195	61.517487458194
pano1254	Panoan Katukína	South America	Pano-Tacanan	132	66.1700627090301
pano1255	Panobo	South America	Pano-Tacanan	163	67.7914464882943
pany1241	Panytyima	Australia	Pama-Nyungan	171	65.9213545150502
papa1238	Papantla Totonac	North America	Totonacan	128	63.9342725752508
papa1265	Papapana	Papunesia	Austronesian	188	67.2877842809364
papa1268	Papar	Papunesia	Austronesian	47	63.9480954374215
papu1250	Papuan Malay	Papunesia	Austronesian	191	70.39377090301
para1301	South Wa	Eurasia	Austroasiatic	185	67.4731856187291
para1302	Para Naga	Eurasia	Sino-Tibetan	157	68.1457734113712
para1311	Paraguayan Guaraní	South America	Tupian	54	66.9070568561873
para1316	Paraujano	South America	Arawakan	53	63.7582894186533
pare1266	Gorum-Parenga	Eurasia	Austroasiatic	146	67.3095819397993
pare1272	Parecís	South America	Arawakan	144	61.0744272575251
pate1247	Patep	Papunesia	Austronesian	142	65.5369523411371
patp1243	Patpatar	Papunesia	Austronesian	187	62.1500919732441
patt1248	Pattani	Eurasia	Sino-Tibetan	172	65.3976045150502
paul1238	Paulohi	Papunesia	Austronesian	170	64.2059991638796
paun1241	Paunaka	South America	Arawakan	99	65.0253260869565
pawa1255	Pawaia	Papunesia		110	70.2436956521739
pawn1254	Pawnee	North America	Caddoan	156	63.5178762541806
payn1244	Manat	Papunesia	Nuclear Trans New Guinea	162	66.2314005016722
pech1241	Pech	North America	Chibchan	144	64.2863461538462
peer1241	Peere	Africa	Atlantic-Congo	147	66.0481730769231
pela1242	Pela	Eurasia	Sino-Tibetan	194	67.3560284280937
pele1245	Pele-Ata	Papunesia		51	57.5225627090301
pemo1248	Pemon	South America	Cariban	161	64.7406939799331
pend1242	Pendau	Papunesia	Austronesian	185	66.1838837792642
peng1244	Pengo	Eurasia	Dravidian	171	65.5801045150502
penr1237	Māngarongaro	Papunesia	Austronesian	117	64.2555142140468
peri1253	Peripheral Mongolian	Eurasia	Mongolic-Khitan	129	71.1065719063545
phai1238	Prai	Eurasia	Austroasiatic	186	68.5750710702341
phak1238	Phake	Eurasia	Tai-Kadai	101	61.4283653846154
phoe1239	Phoenician	Eurasia	Afro-Asiatic	153	64.0797700668896
phom1236	Phom Naga	Eurasia	Sino-Tibetan	158	66.7508444816054
phon1246	Phong-Kniang	Eurasia	Austroasiatic	74	66.6290213299875
piap1246	Piapoco	South America	Arawakan	59	65.7205727424749
pich1237	Pichis Ashéninka	South America	Arawakan	148	67.7230309364548
piji1239	Pijin	Papunesia	Indo-European	154	69.7041137123746
pila1245	Pilagá	South America	Guaicuruan	183	64.1389255852843
pile1238	Vaeakau-Taumako	Papunesia	Austronesian	184	64.6935493311037
pima1248	Pima Bajo	North America	Uto-Aztecan	163	66.586258361204
pina1252	Pinai-Hagahai	Papunesia	Piawi	162	68.4099498327759
ping1243	Pingelapese	Papunesia	Austronesian	152	70.0319147157191
pint1250	Pintupi-Luritja	Australia	Pama-Nyungan	130	69.1111538461538
pipi1250	Pipil	North America	Uto-Aztecan	170	64.3882566889632
pite1240	Pite Saami	Eurasia	Uralic	195	68.3640008361204
pitt1247	Pitta Pitta	Australia	Pama-Nyungan	160	67.2030225752508
plai1258	Plains Cree	North America	Algic	174	64.9991973244147
plat1254	Plateau Malagasy	Africa	Austronesian	89	60.6890802675585
plau1238	Plautdietsch	North America	Indo-European	178	60.9611371237458
pnar1238	Pnar	Eurasia	Austroasiatic	183	62.6279180602007
pohn1238	Pohnpeian	Papunesia	Austronesian	182	67.4338210702341
poko1263	Pökoot	Africa	Nilotic	153	62.0069941471572
poli1260	Polish	Eurasia	Indo-European	195	56.8872324414716
popt1235	Popti'	North America	Mayan	188	62.878156354515
port1283	Portuguese	Eurasia	Indo-European	192	61.3754389632107
port1285	Port Sandwich	Papunesia	Austronesian	174	69.1219105351171
pott1240	Pottangi Ollar Gadaba	Eurasia	Dravidian	85	64.3284309623431
poya1241	Poyanáwa	South America	Pano-Tacanan	50	68.434295273944
pras1239	Prasun	Eurasia	Indo-European	93	63.7356647157191
psik1239	Psikye	Africa	Afro-Asiatic	154	64.4192140468227
puel1244	Puelche	South America		128	65.1774623745819
puin1248	Puinave	South America		44	56.5904640468227
puka1242	Pukapuka	Papunesia	Austronesian	154	60.5874205685619
pula1262	Pular	Africa	Atlantic-Congo	134	59.6985618729097
pula1263	Pulaar	Africa	Atlantic-Congo	130	59.8659197324415
pulu1242	Puluwatese	Papunesia	Austronesian	166	67.4373160535117
puma1239	Puma	Eurasia	Sino-Tibetan	172	64.9403720735786
pume1238	Pumé	South America		137	64.6760284280936
puni1241	Punic	Africa	Afro-Asiatic	153	64.1941806020067
puoc1238	Ksingmul	Eurasia	Austroasiatic	94	61.5611417816813
puqu1242	Puquina	South America		118	67.8503511705686
pura1257	Purari	Papunesia		158	69.5232859531773
pure1242	Purepecha	North America	Tarascan	182	64.194991638796
puri1258	Purik-Sham-Nubra	Eurasia	Sino-Tibetan	189	64.9917224080268
puyu1239	Puyuma	Papunesia	Austronesian	99	60.2378511705686
qanj1241	Q'anjob'al	North America	Mayan	176	63.8945819397993
qaqe1238	Qaqet	Papunesia	Baining	55	59.8360702341137
qaua1234	Central Gelao-Qau	Eurasia	Tai-Kadai	99	64.2080016722408
qawa1238	Qawasqar	South America	Kawesqar	164	69.164372909699
qima1242	Qimant	Africa	Afro-Asiatic	166	66.381856187291
quap1242	Quapaw	North America	Siouan	154	63.2539297658863
quer1236	Querétaro Otomi	North America	Otomanguean	184	62.4527842809365
quey1238	Queyu	Eurasia	Sino-Tibetan	6	60.2228016877637
quil1240	Quileute	North America	Chimakuan	165	59.5523704013378
quio1240	Quiotepec Chinantec	North America	Otomanguean	182	68.8431856187291
rabh1238	Rabha	Eurasia	Sino-Tibetan	177	68.3038001672241
rade1240	Rade	Eurasia	Austronesian	167	68.5191973244147
raji1240	Raji	Eurasia	Sino-Tibetan	153	66.0358821070234
rama1270	Rama	North America	Chibchan	145	65.5125501672241
ramo1244	Ramoaaina	Papunesia	Austronesian	52	64.0418102006689
rapa1244	Rapanui	Papunesia	Austronesian	163	63.5335785953177
rapa1245	Mangaia-Old Rapa	Papunesia	Austronesian	193	66.3577299331104
rapo1238	Rapoisi	Papunesia	North Bougainville	101	63.8601337792642
raro1241	Southern Cook Island Maori	Papunesia	Austronesian	173	63.973762541806
rata1244	Ratahan	Papunesia	Austronesian	166	66.9762081939799
raut1239	Raute	Eurasia	Sino-Tibetan	133	66.9757608695652
rawa1267	Rawa	Papunesia	Nuclear Trans New Guinea	89	60.8148662207358
reja1241	Rejang Kayan	Papunesia	Austronesian	140	67.9062918060201
remb1250	Rembong-Wangka	Papunesia	Austronesian	159	70.5214590301003
remo1247	Hatang Kayi	Papunesia	Austronesian	135	67.665647993311
rend1243	Rendille	Africa	Afro-Asiatic	44	54.2245648535565
reng1252	Rengao	Eurasia	Austroasiatic	172	71.1557650501672
renn1242	Rennell-Bellona	Papunesia	Austronesian	166	63.5909573578595
rere1240	Rerep	Papunesia	Austronesian	147	66.6571237458194
resi1247	Resígaro	South America	Arawakan	83	59.374352006689
reye1240	Reyesano	South America	Pano-Tacanan	139	67.1329096989967
rian1263	Riantana	Papunesia	Kolopom	112	65.7836162207358
rikb1245	Rikbaktsa	South America	Nuclear-Macro-Je	149	60.3815259197324
rita1239	Ritarungo	Australia	Pama-Nyungan	93	59.8837040133779
roma1326	Romansh	Eurasia	Indo-European	178	59.2510702341137
romb1245	Romblomanon	Papunesia	Austronesian	155	66.6821864548495
rong1264	Rongpo	Eurasia	Sino-Tibetan	185	68.7915426421405
rong1266	Rongmei Naga	Eurasia	Sino-Tibetan	161	68.9590677257525
ronn1241	Ron	Africa	Afro-Asiatic	169	65.4569983277592
roto1249	Rotokas	Papunesia	North Bougainville	179	63.8558988294314
rotu1241	Rotuman	Papunesia	Austronesian	163	67.1514506688963
rovi1238	Roviana	Papunesia	Austronesian	161	66.4666931438127
ruch1235	Ruching Palaung	Eurasia	Austroasiatic	184	68.893766722408
ruka1240	Rukai	Papunesia	Austronesian	191	66.1402257525084
ruma1248	Rumai Palaung	Eurasia	Austroasiatic	182	69.1378846153846
rumu1243	Rumu	Papunesia	Turama-Kikori	73	63.0142600334448
rung1258	Runga	Africa	Maban	178	65.3602466555184
rung1259	Rungus	Papunesia	Austronesian	137	69.4526588628762
russ1263	Russian	Eurasia	Indo-European	193	59.5664381270903
russ1264	Russia Buriat	Eurasia	Mongolic-Khitan	175	67.8878219063545
rutu1240	Rutul	Eurasia	Nakh-Daghestanian	143	65.8422575250836
saaa1240	Sa'a	Papunesia	Austronesian	145	66.4580894648829
saaa1241	Sa	Papunesia	Austronesian	162	68.051889632107
saam1283	Saamia	Africa	Atlantic-Congo	134	65.384397993311
saar1237	Saaroa	Papunesia	Austronesian	192	66.7861454849498
saba1263	Sabah Malay	Papunesia	Austronesian	182	67.9100919732441
saba1267	Sabah Bisaya	Papunesia	Austronesian	137	69.5159824414716
saba1268	Sabanê	South America	Nambiquaran	169	67.3813628762542
sabu1255	Hawu	Papunesia	Austronesian	172	68.1206605351171
safw1238	Safwa	Africa	Atlantic-Congo	48	63.0164979079498
saga1262	Sagalla	Africa	Atlantic-Congo	152	66.5309239130435
sais1237	Saisiyat	Papunesia	Austronesian	188	65.6547575250836
saka1289	Wanohe	Papunesia	Austronesian	187	66.8494314381271
saka1291	West Malagasy Sakalava	Africa	Austronesian	137	65.465643812709
saki1247	Sakizaya	Papunesia	Austronesian	135	68.1879055183946
saki1248	Mekens	South America	Tupian	139	64.5991471571906
sali1253	Salinan	North America		141	65.1272240802676
salt1242	Salt-Yui	Papunesia	Nuclear Trans New Guinea	85	65.968762541806
samb1305	Samba Leko	Africa	Atlantic-Congo	172	67.4621906354515
samb1311	Samba Daka	Africa	Atlantic-Congo	158	68.0859782608696
samo1303	Samo	Papunesia	East Strickland	44	56.8900627352572
samo1305	Samoan	Papunesia	Austronesian	193	63.7125794314381
sana1295	Sanaani Arabic	Eurasia	Afro-Asiatic	163	62.5727968227425
sana1297	San Andres Creole English	North America	Indo-European	168	68.2868018394649
sanb1241	San Baltazar Loxicha Zapotec	North America	Otomanguean	147	67.9863795986622
sanb1242	San Blas Kuna	South America	Chibchan	165	66.6862792642141
sand1273	Sandawe	Africa		76	57.3264214046823
sand1278	San Dionisio del Mar Huave	North America	Huavean	184	63.7180058528428
sang1321	Sangtam Naga	Eurasia	Sino-Tibetan	140	68.8154055183947
sang1330	Sangu (Tanzania)	Africa	Atlantic-Congo	88	61.7678386287625
sang1331	Sanga (Democratic Republic of Congo)	Africa	Atlantic-Congo	162	64.9735326086956
sani1269	Sani	Eurasia	Sino-Tibetan	168	68.0483444816054
sanj1284	Western Tlacolula Valley Zapotec	North America	Otomanguean	152	67.7171446488294
sanm1289	San Martín Quechua	South America	Quechuan	171	67.1351254180602
sanm1295	San Miguel El Grande Mixtec	North America	Otomanguean	184	66.1929598662207
sanm1301	San Marcos Tlalcoyalco Popoloca	North America	Otomanguean	141	66.0739799331104
sant1410	Santali	Eurasia	Austroasiatic	155	66.5190091973244
sant1436	Santa María Zacatepec Mixtec	North America	Otomanguean	160	63.167529264214
sant1451	Santa María Quiegolani Zapotec	North America	Otomanguean	160	68.3613001672241
sanu1240	Sanumá	South America	Yanomamic	150	64.5961036789298
sapo1253	Saposa	Papunesia	Austronesian	145	65.4905602006689
sapu1248	Sapuan	Eurasia	Austroasiatic	152	69.7826881270903
sara1321	Sara Kaba Náà	Africa	Central Sudanic	155	68.6589088628763
sara1327	Sarangani Manobo	Papunesia	Austronesian	130	66.8297408026756
sara1331	Saraveca	South America	Arawakan	19	48.861942929081
sara1340	Saramaccan	South America	Indo-European	183	66.9257483277592
sars1236	Sarsi	North America	Athabaskan-Eyak-Tlingit	176	65.1866429765886
sasa1249	Sasak	Papunesia	Austronesian	150	65.9660326086957
sata1237	Satawalese	Papunesia	Austronesian	140	65.1898787625418
sauk1252	Ma Manda	Papunesia	Nuclear Trans New Guinea	181	66.0031563545151
saur1249	Sauria Paharia	Eurasia	Dravidian	179	65.5566806020067
savo1255	Savosavo	Papunesia		185	62.843724916388
saya1246	Saya	Africa	Afro-Asiatic	121	68.0644230769231
seda1262	Sedang	Eurasia	Austroasiatic	178	68.8408904682274
seim1238	Seimat	Papunesia	Austronesian	192	68.9949163879599
seke1241	Seke (Vanuatu)	Papunesia	Austronesian	175	65.0076839464883
sekp1241	Sekpele	Africa	Atlantic-Congo	94	62.3136721037223
sela1259	Selaru	Papunesia	Austronesian	186	68.2889548494983
sela1260	Selayar	Papunesia	Austronesian	135	64.1486120401338
sele1249	Selee	Africa	Atlantic-Congo	128	62.6234155518395
sele1250	Selepet	Papunesia	Nuclear Trans New Guinea	101	60.4835033444816
sema1265	Semaq Beri	Eurasia	Austroasiatic	181	67.7807357859532
sema1266	Semai	Eurasia	Austroasiatic	141	69.4440593645485
seme1247	Semelai	Eurasia	Austroasiatic	195	66.0033026755853
sene1264	Seneca	North America	Iroquoian	174	65.5030183946488
seng1281	Sengseng	Papunesia	Austronesian	100	67.2449247491639
seri1257	Seri	North America		181	63.1578846153846
serr1255	Serrano	North America	Uto-Aztecan	183	68.6775543478261
seve1240	Severn Ojibwa	North America	Algic	176	66.4523996655518
sgaw1245	S'gaw Karen	Eurasia	Sino-Tibetan	161	71.0320359531773
shab1252	Shabo	Africa		189	61.0497617056856
sham1280	Shambala	Africa	Atlantic-Congo	118	65.681224916388
shan1283	Shanenawa	South America	Pano-Tacanan	171	66.4001881270903
shas1239	Shasta	North America	Shastan	144	69.02872909699
shaw1249	Shawnee	North America	Algic	168	62.4664130434783
shee1238	She	Eurasia	Hmong-Mien	162	70.151852006689
shek1245	Sheko	Africa	Dizoid	90	57.1000418060201
sher1257	Sherdukpen	Eurasia	Sino-Tibetan	77	69.3662959866221
sher1258	Sherbro	Africa	Atlantic-Congo	118	67.3876839464883
shil1265	Shilluk	Africa	Nilotic	182	67.5270317725753
ship1254	Shipibo-Conibo	South America	Pano-Tacanan	162	65.7874498327759
shix1238	Shixing	Eurasia	Sino-Tibetan	182	66.000602006689
shol1240	Sholaga	Eurasia	Dravidian	172	67.3791931438127
shon1251	Shona	Africa	Atlantic-Congo	182	64.9566973244147
shor1247	Shor	Eurasia	Turkic	175	67.8699414715719
shos1248	Shoshoni	North America	Uto-Aztecan	192	63.098720735786
shua1257	Shuar	South America	Chicham	147	67.7427006688963
shwe1236	Shwe Palaung	Eurasia	Austroasiatic	167	67.3757316053512
siam1242	Siamou	Africa		134	68.9316722408027
siar1238	Siar-Lak	Papunesia	Austronesian	87	63.3908319397993
siaw1243	Siawi	Papunesia	Amto-Musan	123	65.6908026755853
sich1238	Sichuan Yi	Eurasia	Sino-Tibetan	189	65.4453428093645
sici1248	Sicilian	Eurasia	Indo-European	179	62.5402132107023
sici1249	Sìcìté Sénoufo	Africa	Atlantic-Congo	143	65.8884155518395
sida1246	Sidamo	Africa	Afro-Asiatic	104	61.4460200668896
siee1239	Sie	Papunesia	Austronesian	166	63.7415426421405
sier1248	Sierra Negra Nahuatl	North America	Uto-Aztecan	145	62.5278511705686
sier1250	Sierra de Juárez Zapotec	North America	Otomanguean	162	63.790029264214
sika1261	Sikaiana	Papunesia	Austronesian	173	68.0622951505017
siks1238	Siksika	North America	Algic	162	65.6059030100334
siku1242	Sikule	Papunesia	Austronesian	140	69.2193060200669
sile1255	Sirva	Papunesia	Nuclear Trans New Guinea	157	65.7003219063545
simb1256	Simbo	Papunesia	Austronesian	95	63.8796195652174
sina1266	Sinaugoro	Papunesia	Austronesian	192	65.6755811036789
sing1264	Northern Jinghpaw	Eurasia	Sino-Tibetan	192	66.0933486622074
sini1242	Sininkere	Africa	Mande	125	66.6666680602007
sion1247	Siona-Tetete	South America	Tucanoan	62	56.9553971571906
sioo1240	Sio	Papunesia	Austronesian	175	69.0152466555184
sira1267	Sirayaic	Papunesia	Austronesian	177	68.9507650501672
siri1273	Sirionó	South America	Tupian	169	69.1900919732442
siri1274	Siriano	South America	Tucanoan	122	62.6409113712375
siro1249	Siroi	Papunesia	Nuclear Trans New Guinea	98	60.1940050167224
sisi1250	Sisiqa	Papunesia	Austronesian	71	63.7352591973244
situ1238	Situ	Eurasia	Sino-Tibetan	185	64.5573494983278
sius1254	Siuslaw	North America		165	66.733139632107
siwa1245	Siwai	Papunesia	South Bougainville	93	59.0225794314381
siwi1239	Siwi	Africa	Afro-Asiatic	168	64.7216387959866
siwu1238	Siwu	Africa	Atlantic-Congo	87	61.5378678929766
siyi1240	Sizang Chin	Eurasia	Sino-Tibetan	134	69.6457734113712
skol1241	Skolt Saami	Eurasia	Uralic	192	68.5619272575251
slov1268	Slovenian	Eurasia	Indo-European	192	59.3528720735786
sobe1238	Sobei	Papunesia	Austronesian	130	65.6185785953177
soch1239	Sochiapam Chinantec	North America	Otomanguean	187	65.2559949832776
soga1242	Soga	Africa	Atlantic-Congo	181	67.0169648829431
soli1239	Soli	Africa	Atlantic-Congo	101	64.7110827759197
soma1255	Somali	Africa	Afro-Asiatic	97	58.7871279264214
soni1259	Soninke	Africa	Mande	127	66.6448244147157
sons1242	Sonsorol	Papunesia	Austronesian	181	68.6128553511706
sooo1254	Sô	Eurasia	Austroasiatic	176	71.096877090301
sooo1256	Soo	Africa	Kuliak	82	65.4481814381271
sora1254	Sora	Eurasia	Austroasiatic	145	66.6098327759197
sout1528	Serbian-Croatian-Bosnian	Eurasia	Indo-European	187	61.9058152173913
sout1549	Southeastern Kolami	Eurasia	Dravidian	76	60.5316060225847
sout2649	Southern Pashto	Eurasia	Indo-European	176	59.8728887959866
sout2674	South Saami	Eurasia	Uralic	195	65.8721404682274
sout2715	Southern Ghale	Eurasia	Sino-Tibetan	115	70.0461245819398
sout2728	Southern Qiang	Eurasia	Sino-Tibetan	192	66.6824080267559
sout2729	Southern Pumi	Eurasia	Sino-Tibetan	186	67.4364924749164
sout2730	Southern Bai	Eurasia	Sino-Tibetan	161	67.7089255852843
sout2741	Southern Dong	Eurasia	Tai-Kadai	96	63.1550752508361
sout2782	South Fali	Africa	Atlantic-Congo	177	71.2418185618729
sout2797	Southern Toussian	Africa	Atlantic-Congo	92	57.2055225752508
sout2807	Southern Sotho	Africa	Atlantic-Congo	184	66.5490384615385
sout2826	Southern Grebo	Africa	Kru	85	66.0878637123746
sout2856	South Efate	Papunesia	Austronesian	188	63.4151421404682
sout2857	Nahavaq	Papunesia	Austronesian	180	65.7766680602007
sout2859	Southeast Ambrym	Papunesia	Austronesian	124	66.8277550167224
sout2869	Southwest Tanna	Papunesia	Austronesian	166	67.7977382943144
sout2895	South Nuaulu	Papunesia	Austronesian	158	68.2758152173913
sout2896	Eastern Atadei	Papunesia	Austronesian	116	67.6753887959866
sout2912	Coastal-Virac Bikol	Papunesia	Austronesian	128	64.5597240802676
sout2918	Southern Sama	Papunesia	Austronesian	159	66.6678469899665
sout2949	Southern Kiwai	Papunesia	Kiwaian	89	63.4359698996656
sout2954	Southern Amami-Oshima	Eurasia	Japonic	162	67.0118311036789
sout2956	Southern Haida	North America	Haida	191	63.55627090301
sout2959	South Slavey	North America	Athabaskan-Eyak-Tlingit	194	61.8078428093646
sout2976	Southeastern Tepehuan	North America	Uto-Aztecan	167	65.5423327759197
sout2985	Southern Sierra Miwok	North America	Miwok-Costanoan	166	66.664347826087
sout2989	Southern Lengua	South America	Lengua-Mascoy	193	62.1144272575251
sout2994	Southern Nambikuára	South America	Nambiquaran	186	66.9157775919732
sout2996	Southern Aymara	South America	Aymaran	186	65.9109155518395
sout3236	Southern Gumuz	Africa	Gumuz	161	64.6019356187291
sril1245	Sri Lanka Malay	Eurasia	Austronesian	185	67.4086162207358
stan1289	Catalan	Eurasia	Indo-European	193	59.9946070234114
stan1290	French	Eurasia	Indo-European	195	61.172491638796
stan1293	English	Eurasia	Indo-European	195	64.3460785953177
stan1306	Standard Malay	Eurasia	Austronesian	190	69.586241638796
stan1318	Standard Arabic	Eurasia	Afro-Asiatic	167	59.7011454849498
suab1238	Suabo	Papunesia	Inanwatan	101	62.8716178929766
suba1238	Suba	Africa	Atlantic-Congo	111	64.5047742474916
suda1237	South Sudanese Creole Arabic	Africa	Afro-Asiatic	151	70.4005852842809
sude1239	Sudest	Papunesia	Austronesian	159	68.2702215719064
suen1241	Suena	Papunesia	Nuclear Trans New Guinea	94	63.4827801003344
suku1259	Suku	Africa	Atlantic-Congo	134	65.7413795986622
suku1261	Sukuma	Africa	Atlantic-Congo	128	61.590602006689
suku1272	Sukur	Africa	Afro-Asiatic	102	58.8866429765886
sulk1246	Sulka	Papunesia		92	59.8742851170569
sume1241	Sumerian	Eurasia		167	63.1683653846154
sumi1235	Sumi Naga	Eurasia	Sino-Tibetan	185	67.26252090301
sund1252	Sundanese	Papunesia	Austronesian	170	65.6622491638796
sunw1242	Sunwar	Eurasia	Sino-Tibetan	174	66.5360326086956
supy1237	Supyire Senoufo	Africa	Atlantic-Congo	195	61.7419147157191
surg1248	Surgut Khanty	Eurasia	Uralic	186	68.3266011705686
surs1246	Sursurunga	Papunesia	Austronesian	159	67.4251170568562
suru1261	Suruí Do Pará	South America	Tupian	68	69.2047551276685
suru1262	Suruí	South America	Tupian	18	55.2552261306533
susu1250	Susu	Africa	Mande	96	65.7690008361204
swah1253	Swahili	Africa	Atlantic-Congo	178	65.7994523411371
swed1254	Swedish	Eurasia	Indo-European	182	62.1041095317726
taba1263	Tabaru	Papunesia	North Halmahera	176	67.1277591973244
tabo1241	Tabo	Papunesia		165	65.2013586956522
tafi1243	Tafi	Africa	Atlantic-Congo	93	59.0045025083612
taga1270	Tagalog	Papunesia	Austronesian	101	60.8282525083612
taga1272	Tagabawa	Papunesia	Austronesian	161	68.3307734113712
tagb1258	Tagbanwa	Papunesia	Austronesian	42	53.3445355648536
tagi1241	Tagin	Eurasia	Sino-Tibetan	96	65.4040050167224
tago1246	Tagoi	Africa	Rashad	107	62.5777257525084
tagw1240	Tagwana Senoufo	Africa	Atlantic-Congo	115	67.9261789297659
taha1241	Tahaggart Tamahaq	Africa	Afro-Asiatic	176	59.6956981605351
tahi1242	Tahitian	Papunesia	Austronesian	188	62.7324205685619
taia1239	Taiap	Papunesia		151	62.2749372909699
tain1253	Tainae	Papunesia	Angan	90	58.7885618729097
tain1254	Taino	North America	Arawakan	4	46.1956385235469
taji1246	Tajio	Papunesia	Austronesian	184	67.8483612040134
take1257	Takelma	North America		173	69.0578386287625
taki1248	Takia	Papunesia	Austronesian	93	61.6463252508361
taku1257	Takuu	Papunesia	Austronesian	168	67.6014046822743
tali1259	Talise	Papunesia	Austronesian	142	68.6518060200669
tama1331	Tama (Chad)	Africa	Tamaic	139	67.6275543478261
tama1365	Tamasheq	Africa	Afro-Asiatic	186	59.9386245819398
tamb1254	Tambunan Dusun	Papunesia	Austronesian	145	69.7668269230769
tami1289	Tamil	Eurasia	Dravidian	195	65.3455643812709
tami1290	Tami	Papunesia	Austronesian	120	68.2480811036789
tane1237	Tanema	Papunesia	Austronesian	154	68.9054013377926
tang1334	Tangut	Eurasia	Sino-Tibetan	151	69.3991220735786
tang1336	East-Central Tangkhul Naga	Eurasia	Sino-Tibetan	170	69.3640886287625
tang1347	Movono	Papunesia	Austronesian	159	69.3397491638796
tang1348	Tangga	Papunesia	Austronesian	140	65.7683263598326
tang1373	Tangwang	Eurasia	Sino-Tibetan	150	66.448114548495
tang1377	Tangam	Eurasia	Sino-Tibetan	179	65.8832608695652
tani1257	Tanimuca-Retuarã	South America	Tucanoan	69	54.1732650501672
tanz1241	Tanzanian Ngoni	Africa	Atlantic-Congo	188	66.4067642140468
tara1313	Tarao	Eurasia	Sino-Tibetan	166	68.9927090301003
tari1256	Tariana	South America	Arawakan	161	52.0026923076923
tari1263	Tarifiyt-Beni-Iznasen-Eastern Middle Atlas Berber	Africa	Afro-Asiatic	151	61.104987458194
taro1264	Seediq	Papunesia	Austronesian	75	62.9325794314381
tata1255	Tatar	Eurasia	Turkic	176	66.9385911371238
tata1257	Tatana	Papunesia	Austronesian	155	64.4055016722408
tata1258	Tataltepec Chatino	North America	Otomanguean	126	65.8585618729097
taul1251	Taulil	Papunesia	Taulil-Butam	187	58.6591387959866
taus1251	Tausug	Papunesia	Austronesian	179	65.7697951505017
taus1253	Taushiro	South America		150	67.206881270903
tauy1241	Tauya	Papunesia	Nuclear Trans New Guinea	94	59.6100501672241
tawa1275	Tawala	Papunesia	Austronesian	96	61.8122658862876
tawa1286	Tawallammat Tamajaq	Africa	Afro-Asiatic	127	60.5885953177258
taya1257	Tayart Tamajeq	Africa	Afro-Asiatic	161	61.8323160535117
tbol1240	Tboli	Papunesia	Austronesian	174	67.2963461538462
tean1237	Teanu	Papunesia	Austronesian	147	68.4828469899666
teda1241	Tedaga	Africa	Saharan	160	67.3178428093645
tedi1235	Tedim Chin	Eurasia	Sino-Tibetan	170	67.2888503344482
tega1236	Tegali	Africa	Rashad	82	68.8369899665552
tehu1242	Tehuelche	South America	Chonan	182	64.597495819398
teiw1235	Teiwa	Papunesia	Timor-Alor-Pantar	32	59.3321961441744
teke1275	Latege	Africa	Atlantic-Congo	180	66.4954431438127
tekt1235	Tektiteko	North America	Mayan	170	66.9786496655518
tele1256	Telefol	Papunesia	Nuclear Trans New Guinea	99	55.0044439799331
telu1262	Telugu	Eurasia	Dravidian	127	62.6228135451505
